Step,body_V,body_I,source_V,source_I,drain_V,drain_I,gate_V
mos2d,0.0,-7.345115467165443e-16,0.0,-1.920012259693908e-05,0.05,1.9200116847748456e-05,0.49999999999999994
mos2d,0.0,-1.178903096628869e-15,0.0,-3.119990565532353e-05,0.1,3.1199906334167185e-05,0.49999999999999994
mos2d,0.0,-1.5103360067805698e-15,0.0,-4.167772986241099e-05,0.15000000000000002,4.167773070979752e-05,0.49999999999999994
mos2d,0.0,-1.5972068598487607e-15,0.0,-5.259301128494801e-05,0.2,5.259299242262293e-05,0.49999999999999994
mos2d,0.0,-1.754670484773848e-15,0.0,-6.454505432470973e-05,0.25,6.454505187096674e-05,0.49999999999999994
mos2d,0.0,-1.814091519933153e-15,0.0,-7.771660117909419e-05,0.3,7.771659708478447e-05,0.49999999999999994
mos2d,0.0,-1.740529517050105e-15,0.0,-9.216591961419576e-05,0.35,9.216591434391643e-05,0.49999999999999994
mos2d,0.0,-1.962097789290567e-15,0.0,-0.0001078944582097207,0.39999999999999997,0.00010789445225602804,0.49999999999999994
mos2d,0.0,-1.901137707098688e-15,0.0,-0.00012486705095134936,0.44999999999999996,0.00012486704424600838,0.49999999999999994
mos2d,0.0,-1.865713076240539e-15,0.0,-0.000143023474714808,0.49999999999999994,0.00014302346734614864,0.49999999999999994
mos2d,0.0,-2.0461516592619717e-15,0.0,-0.00016228584133627427,0.5499999999999999,0.0001622858333570533,0.49999999999999994
mos2d,0.0,-2.121703434355264e-15,0.0,-0.00018256470899759614,0.6,0.00018256470106817188,0.49999999999999994
mos2d,0.0,-2.0200455122088498e-15,0.0,-0.0002037657557544452,0.65,0.00020376574711519028,0.49999999999999994
mos2d,0.0,-2.0358217497818698e-15,0.0,-0.0002257955947718344,0.7000000000000001,0.00022579558533869187,0.49999999999999994
mos2d,0.0,-2.2642298980185444e-15,0.0,-0.0002485643027878688,0.7500000000000001,0.00024856429216234564,0.49999999999999994
mos2d,0.0,-2.1341740904904216e-15,0.0,-0.00027198549590774025,0.8000000000000002,0.00027198548218784936,0.49999999999999994
