Step,body_V,body_I,source_V,source_I,drain_V,drain_I,gate_V
mos2d,0.0,-3.2674527272784474e-15,0.0,-2.230054591646027e-05,0.05,2.2300547897430963e-05,0.49999999999999994
mos2d,0.0,-4.517681713118237e-15,0.0,-2.8313124981803618e-05,0.1,2.8313125952237292e-05,0.49999999999999994
mos2d,0.0,-5.0842619523432056e-15,0.0,-2.9831504636480243e-05,0.15000000000000002,2.9831475258093675e-05,0.49999999999999994
mos2d,0.0,-5.414208587549964e-15,0.0,-3.044995880006111e-05,0.2,3.0449937928671862e-05,0.49999999999999994
mos2d,0.0,-5.634610746327869e-15,0.0,-3.089829797134905e-05,0.25,3.089828414637903e-05,0.49999999999999994
mos2d,0.0,-5.802490846120843e-15,0.0,-3.13081840362607e-05,0.3,3.130817629726427e-05,0.49999999999999994
mos2d,0.0,-5.939493594708397e-15,0.0,-3.1698479404493676e-05,0.35,3.16984746611057e-05,0.49999999999999994
mos2d,0.0,-6.057586460604247e-15,0.0,-3.2073741818492046e-05,0.39999999999999997,3.207373839172468e-05,0.49999999999999994
mos2d,0.0,-6.165299150587138e-15,0.0,-3.243714773679972e-05,0.44999999999999996,3.243714493722626e-05,0.49999999999999994
mos2d,0.0,-6.2666413635579135e-15,0.0,-3.278932991354072e-05,0.49999999999999994,3.278932747594581e-05,0.49999999999999994
mos2d,0.0,-6.3634239696018994e-15,0.0,-3.3130561539589665e-05,0.5499999999999999,3.3130559311246436e-05,0.49999999999999994
mos2d,0.0,-6.456137239505206e-15,0.0,-3.346127606298717e-05,0.6,3.346127395639952e-05,0.49999999999999994
mos2d,0.0,-6.545825180388008e-15,0.0,-3.378266902791716e-05,0.65,3.378266698335844e-05,0.49999999999999994
mos2d,0.0,-6.633188218765399e-15,0.0,-3.4096316794533735e-05,0.7000000000000001,3.409631477119855e-05,0.49999999999999994
mos2d,0.0,-6.718818700820728e-15,0.0,-3.440313692853772e-05,0.7500000000000001,3.44031348969943e-05,0.49999999999999994
mos2d,0.0,-6.802821565982204e-15,0.0,-3.470313017353245e-05,0.8000000000000002,3.470312792990445e-05,0.49999999999999994
mos2d,0.0,-6.8852739794477635e-15,0.0,-3.4995819538414914e-05,0.8500000000000002,3.49958172691043e-05,0.49999999999999994
mos2d,0.0,-6.9657772191656075e-15,0.0,-3.5280876198999695e-05,0.9000000000000002,3.528087389908308e-05,0.49999999999999994
mos2d,0.0,-7.0443047020456414e-15,0.0,-3.555851501147931e-05,0.9500000000000003,3.555851270285203e-05,0.49999999999999994
mos2d,0.0,-7.12078100715332e-15,0.0,-3.5829451815735465e-05,1.0000000000000002,3.5829449524225046e-05,0.49999999999999994
mos2d,0.0,-7.195189936912518e-15,0.0,-3.6094620744007205e-05,1.0500000000000003,3.6094618485763706e-05,0.49999999999999994
mos2d,0.0,-7.26774904790762e-15,0.0,-3.635493131030682e-05,1.1000000000000003,3.6354929107172625e-05,0.49999999999999994
mos2d,0.0,-7.338446440145157e-15,0.0,-3.6611151296081565e-05,1.1500000000000004,3.661114915311105e-05,0.49999999999999994
mos2d,0.0,-7.407544482745063e-15,0.0,-3.686386604883641e-05,1.2000000000000004,3.686386397618267e-05,0.49999999999999994
mos2d,0.0,-7.474971201869089e-15,0.0,-3.7113474401458636e-05,1.2500000000000004,3.7113472396351036e-05,0.49999999999999994
mos2d,0.0,-7.540800423552786e-15,0.0,-3.736021774139422e-05,1.3000000000000005,3.7360215808039755e-05,0.49999999999999994
mos2d,0.0,-7.605145350272626e-15,0.0,-3.760424004830326e-05,1.3500000000000005,3.760423817959034e-05,0.49999999999999994
mos2d,0.0,-7.668028758991642e-15,0.0,-3.784565938095516e-05,1.4000000000000006,3.7845657578798204e-05,0.49999999999999994
mos2d,0.0,-7.729599263230376e-15,0.0,-3.808462045740506e-05,1.4500000000000006,3.80846187123691e-05,0.49999999999999994
mos2d,0.0,-7.789946617699971e-15,0.0,-3.8321310515893456e-05,1.5000000000000007,3.832130895309753e-05,0.49999999999999994
mos2d,0.0,-7.849039075453603e-15,0.0,-3.855594471186051e-05,1.5500000000000007,3.8555943203856604e-05,0.49999999999999994
mos2d,0.0,-7.907235944338136e-15,0.0,-3.878873952937858e-05,1.6000000000000008,3.878873807569593e-05,0.49999999999999994
mos2d,0.0,-7.96407516545045e-15,0.0,-3.9019889732933874e-05,1.6500000000000008,3.901988810704569e-05,0.49999999999999994
mos2d,0.0,-8.020436022157857e-15,0.0,-3.924955706122911e-05,1.7000000000000008,3.924955546641801e-05,0.49999999999999994
mos2d,0.0,-8.075980862700468e-15,0.0,-3.947787001246341e-05,1.7500000000000009,3.947786844141323e-05,0.49999999999999994
mos2d,0.0,-8.130729259592382e-15,0.0,-3.9704929181603816e-05,1.800000000000001,3.970492763580137e-05,0.49999999999999994
mos2d,0.0,-8.184754112144462e-15,0.0,-3.993081126318322e-05,1.850000000000001,3.993080973256106e-05,0.49999999999999994
mos2d,0.0,-8.238096747884867e-15,0.0,-4.015556928136599e-05,1.900000000000001,4.015556776792496e-05,0.49999999999999994
mos2d,0.0,-8.290727650572396e-15,0.0,-4.037923122210239e-05,1.950000000000001,4.037922971856388e-05,0.49999999999999994
mos2d,0.0,-8.342607994337594e-15,0.0,-4.0601801019833145e-05,2.000000000000001,4.0601799522500634e-05,0.49999999999999994
mos2d,0.0,-8.393760410370696e-15,0.0,-4.082326406159538e-05,2.0500000000000007,4.082326256883506e-05,0.49999999999999994
mos2d,0.0,-8.444226454344772e-15,0.0,-4.104359628291792e-05,2.1000000000000005,4.104359479027828e-05,0.49999999999999994
mos2d,0.0,-8.49397987458143e-15,0.0,-4.1262773954232136e-05,2.1500000000000004,4.126277245758688e-05,0.49999999999999994
