Step,body_V,body_I,source_V,source_I,drain_V,drain_I,gate_V
mos2d,0.0,-1.196518389421375e-15,0.0,-0.0001270069363280426,0.05,0.0001270069379522006,0.49999999999999994
mos2d,0.0,-1.6552004152347387e-15,0.0,-0.00019643844437042927,0.1,0.00019643842977718208,0.49999999999999994
mos2d,0.0,-1.8987091260407046e-15,0.0,-0.0002379687154312399,0.15000000000000002,0.00023796873689307601,0.49999999999999994
mos2d,0.0,-2.051339952873536e-15,0.0,-0.00027063843392831875,0.2,0.000270638402440508,0.49999999999999994
mos2d,0.0,-2.166599680242336e-15,0.0,-0.0003007879925453131,0.25,0.0003007879046451965,0.49999999999999994
mos2d,0.0,-2.2769398849141525e-15,0.0,-0.0003301489925905654,0.3,0.00033014900126668864,0.49999999999999994
mos2d,0.0,-2.3686023671710847e-15,0.0,-0.00035930661464494604,0.35,0.000359306630146854,0.49999999999999994
mos2d,0.0,-2.450518646745591e-15,0.0,-0.0003885612733744941,0.39999999999999997,0.00038856129488418445,0.49999999999999994
mos2d,0.0,-2.5131415902539664e-15,0.0,-0.0004180653398330745,0.44999999999999996,0.00041806521024730857,0.49999999999999994
mos2d,0.0,-2.5803292572729374e-15,0.0,-0.00044788136242200724,0.49999999999999994,0.00044788122699992197,0.49999999999999994
mos2d,0.0,-2.643306697531782e-15,0.0,-0.00047803665978901725,0.5499999999999999,0.0004780365244217911,0.49999999999999994
mos2d,0.0,-2.700756802889343e-15,0.0,-0.0005085324294566154,0.6,0.0005085322820740632,0.49999999999999994
mos2d,0.0,-2.7554257701795687e-15,0.0,-0.0005393573750550525,0.65,0.0005393572140619633,0.49999999999999994
mos2d,0.0,-2.8067547878479926e-15,0.0,-0.000570488780124082,0.7000000000000001,0.0005704886065917873,0.49999999999999994
mos2d,0.0,-2.855206774387102e-15,0.0,-0.0006018944230022937,0.7500000000000001,0.0006018942298120893,0.49999999999999994
mos2d,0.0,-2.9027483463640746e-15,0.0,-0.0006335351761651996,0.8000000000000002,0.0006335349597060071,0.49999999999999994
mos2d,0.0,-2.9478399483631174e-15,0.0,-0.0006653679785089731,0.8500000000000002,0.00066536773930979,0.49999999999999994
mos2d,0.0,-2.992906599099555e-15,0.0,-0.0006973432865037048,0.9000000000000002,0.0006973433324445588,0.49999999999999994
mos2d,0.0,-3.033611867868837e-15,0.0,-0.0007294245979510489,0.9500000000000003,0.0007294246444971124,0.49999999999999994
mos2d,0.0,-3.073045021905584e-15,0.0,-0.0007615638530774879,1.0000000000000002,0.0007615638988494081,0.49999999999999994
mos2d,0.0,-3.111328043438392e-15,0.0,-0.0007937215396394058,1.0500000000000003,0.0007937215820147862,0.49999999999999994
mos2d,0.0,-3.1482765181893175e-15,0.0,-0.0008258637533075633,1.1000000000000003,0.0008258637933033552,0.49999999999999994
mos2d,0.0,-3.1840592527844747e-15,0.0,-0.0008579626570351448,1.1500000000000004,0.0008579626942598502,0.49999999999999994
mos2d,0.0,-3.2185968028573608e-15,0.0,-0.0008899962582369309,1.2000000000000004,0.0008899962910923553,0.49999999999999994
mos2d,0.0,-3.2519607055847052e-15,0.0,-0.00092194781705833,1.2500000000000004,0.0009219478432003236,0.49999999999999994
mos2d,0.0,-3.2842859424633072e-15,0.0,-0.0009538050061857063,1.3000000000000005,0.0009538050259531026,0.49999999999999994
mos2d,0.0,-3.315442511441422e-15,0.0,-0.0009855589646916862,1.3500000000000005,0.000985558976235683,0.49999999999999994
mos2d,0.0,-3.3461106293630865e-15,0.0,-0.0010172033710619502,1.4000000000000006,0.0010172033747714482,0.49999999999999994
mos2d,0.0,-3.375062495298744e-15,0.0,-0.0010487337130868088,1.4500000000000006,0.0010487337075015604,0.49999999999999994
mos2d,0.0,-3.4031860334924023e-15,0.0,-0.0010801465683496687,1.5000000000000007,0.0010801465543596235,0.49999999999999994
mos2d,0.0,-3.429302104190853e-15,0.0,-0.0011114392103448718,1.5500000000000007,0.001111439184444342,0.49999999999999994
mos2d,0.0,-3.4552456485428598e-15,0.0,-0.0011426093804564495,1.6000000000000008,0.0011426093451827213,0.49999999999999994
mos2d,0.0,-3.480638414164909e-15,0.0,-0.001173655067975729,1.6500000000000008,0.0011736550192659912,0.49999999999999994
mos2d,0.0,-3.505357775360961e-15,0.0,-0.0012045745721488176,1.7000000000000008,0.001204574511659802,0.49999999999999994
mos2d,0.0,-3.528517284129675e-15,0.0,-0.001235366390760915,1.7500000000000009,0.0012353663164611462,0.49999999999999994
mos2d,0.0,-3.551959180257884e-15,0.0,-0.001266029269419535,1.800000000000001,0.0012660291795844626,0.49999999999999994
mos2d,0.0,-3.574676622024447e-15,0.0,-0.0012965623469902597,1.850000000000001,0.0012965622432852268,0.49999999999999994
mos2d,0.0,-3.597689372880451e-15,0.0,-0.0013269650547606724,1.900000000000001,0.0013269649370540298,0.49999999999999994
mos2d,0.0,-3.619522646032904e-15,0.0,-0.0013572373879381073,1.950000000000001,0.001357237255857098,0.49999999999999994
