Step,body_V,body_I,source_V,source_I,drain_V,drain_I,gate_V
mos2d,0.0,-3.1483857632412274e-15,0.0,-2.475459004352977e-07,0.05,2.475459209635834e-07,0.49999999999999994
mos2d,0.0,-4.423016556812945e-15,0.0,-3.006535216503918e-07,0.1,3.0065357820185366e-07,0.49999999999999994
mos2d,0.0,-5.127327051607418e-15,0.0,-3.2106336494006243e-07,0.15000000000000002,3.2106340935891366e-07,0.49999999999999994
mos2d,0.0,-5.625205309077936e-15,0.0,-3.3578680794264044e-07,0.2,3.357868671632527e-07,0.49999999999999994
mos2d,0.0,-6.019512730128498e-15,0.0,-3.492412495066401e-07,0.25,3.4924129701100885e-07,0.49999999999999994
mos2d,0.0,-6.348559784192209e-15,0.0,-3.6222819202930034e-07,0.3,3.6222822856907423e-07,0.49999999999999994
mos2d,0.0,-6.631354046514109e-15,0.0,-3.749521685644446e-07,0.35,3.749521935063184e-07,0.49999999999999994
mos2d,0.0,-6.879589009644348e-15,0.0,-3.8750337214105147e-07,0.39999999999999997,3.8750338814025807e-07,0.49999999999999994
mos2d,0.0,-7.100601954971855e-15,0.0,-3.999392412275545e-07,0.44999999999999996,3.9993925383683055e-07,0.49999999999999994
mos2d,0.0,-7.299378398328794e-15,0.0,-4.1230181303547206e-07,0.49999999999999994,4.1230182048328094e-07,0.49999999999999994
mos2d,0.0,-7.480173805861193e-15,0.0,-4.2462319609454343e-07,0.5499999999999999,4.2462320373839157e-07,0.49999999999999994
mos2d,0.0,-7.646297059482291e-15,0.0,-4.3692797248653306e-07,0.6,4.3692797978885053e-07,0.49999999999999994
mos2d,0.0,-7.800925766199727e-15,0.0,-4.492350007378327e-07,0.65,4.4923500928184335e-07,0.49999999999999994
mos2d,0.0,-7.946345446426525e-15,0.0,-4.615590976055767e-07,0.7000000000000001,4.615591053751977e-07,0.49999999999999994
mos2d,0.0,-8.08419676797852e-15,0.0,-4.739123207063425e-07,0.7500000000000001,4.7391232844352457e-07,0.49999999999999994
mos2d,0.0,-8.215402609076261e-15,0.0,-4.863047651515756e-07,0.8000000000000002,4.863047732948182e-07,0.49999999999999994
mos2d,0.0,-8.340944265209566e-15,0.0,-4.987450223946433e-07,0.8500000000000002,4.987450304838158e-07,0.49999999999999994
