Step,body_V,body_I,source_V,source_I,drain_V,drain_I,gate_V
mos2d,0.0,-9.421093095085155e-15,0.0,-9.061381968297957e-16,2.99999999999998,9.221653396830022e-15,-2.9899999999999802
mos2d,0.0,-9.422718998338571e-15,0.0,-1.0782260715094864e-15,2.99999999999998,8.862419757473098e-15,-2.9799999999999804
mos2d,0.0,-9.424272662079174e-15,0.0,-8.037678202391975e-16,2.99999999999998,8.928419355687058e-15,-2.9699999999999807
mos2d,0.0,-9.425951320889945e-15,0.0,-7.989900109439946e-16,2.99999999999998,8.581719899494912e-15,-2.959999999999981
mos2d,0.0,-9.427629203296058e-15,0.0,-9.877880812148306e-16,2.99999999999998,8.565684282747933e-15,-2.949999999999981
mos2d,0.0,-9.42926795244501e-15,0.0,-6.841431069579991e-16,2.99999999999998,9.167588404523512e-15,-2.9399999999999813
mos2d,0.0,-9.430931215443618e-15,0.0,-7.591861946262362e-16,2.99999999999998,8.661919116355382e-15,-2.9299999999999815
mos2d,0.0,-9.432676477990596e-15,0.0,-8.374408505387136e-16,2.99999999999998,9.452286173388951e-15,-2.9199999999999817
mos2d,0.0,-9.434312339840297e-15,0.0,-9.410540248900599e-16,2.99999999999998,8.7989751495899e-15,-2.909999999999982
mos2d,0.0,-9.435895365826078e-15,0.0,-8.471866670618456e-16,2.99999999999998,9.380851439253689e-15,-2.899999999999982
mos2d,0.0,-9.437742318132327e-15,0.0,-9.322375172221358e-16,2.99999999999998,9.239152388747308e-15,-2.8899999999999824
mos2d,0.0,-9.439325843244091e-15,0.0,-8.237913228793934e-16,2.99999999999998,8.977392322225987e-15,-2.8799999999999826
mos2d,0.0,-9.441130929225273e-15,0.0,-7.550782852458952e-16,2.99999999999998,9.192208871990872e-15,-2.869999999999983
mos2d,0.0,-9.442882498778008e-15,0.0,-7.569966481822414e-16,2.99999999999998,9.655807763450601e-15,-2.859999999999983
mos2d,0.0,-9.444567860822998e-15,0.0,-9.638169348845894e-16,2.99999999999998,9.292459721676977e-15,-2.849999999999983
mos2d,0.0,-9.446365881860882e-15,0.0,-1.0152208886488262e-15,2.99999999999998,9.157668831926852e-15,-2.8399999999999834
mos2d,0.0,-9.448263592713098e-15,0.0,-1.0754253079254673e-15,2.99999999999998,9.465000048167163e-15,-2.8299999999999836
mos2d,0.0,-9.450094127224321e-15,0.0,-7.957944390497494e-16,2.99999999999998,9.133715719405637e-15,-2.819999999999984
mos2d,0.0,-9.451811492702578e-15,0.0,-8.509898899504784e-16,2.99999999999998,9.085025140151195e-15,-2.809999999999984
mos2d,0.0,-9.453663486828123e-15,0.0,-9.841234674819977e-16,2.99999999999998,8.298800472149075e-15,-2.7999999999999843
mos2d,0.0,-9.45562942552109e-15,0.0,-7.234685658212426e-16,2.99999999999998,8.858518373077154e-15,-2.7899999999999845
mos2d,0.0,-9.4574768015548e-15,0.0,-9.928144122326304e-16,2.99999999999998,8.649357822329831e-15,-2.7799999999999847
mos2d,0.0,-9.459400783543565e-15,0.0,-5.918558337791988e-16,2.99999999999998,9.474891133806883e-15,-2.769999999999985
mos2d,0.0,-9.461360357141766e-15,0.0,-8.981065302949237e-16,2.99999999999998,9.18297818880772e-15,-2.759999999999985
mos2d,0.0,-9.463317018028468e-15,0.0,-8.131211978125113e-16,2.99999999999998,9.30063333008094e-15,-2.7499999999999853
mos2d,0.0,-9.46530568464817e-15,0.0,-8.008327830631191e-16,2.99999999999998,9.27926553813691e-15,-2.7399999999999856
mos2d,0.0,-9.467287282935734e-15,0.0,-8.705852794079666e-16,2.99999999999998,8.601887146827636e-15,-2.7299999999999858
mos2d,0.0,-9.46931659356762e-15,0.0,-1.0364869354786869e-15,2.99999999999998,8.966154691880302e-15,-2.719999999999986
mos2d,0.0,-9.471319106820468e-15,0.0,-8.880098747575229e-16,2.99999999999998,9.486816599162218e-15,-2.709999999999986
mos2d,0.0,-9.473457040922972e-15,0.0,-8.101760482605616e-16,2.99999999999998,8.899284118030121e-15,-2.6999999999999864
mos2d,0.0,-9.475547054378127e-15,0.0,-9.197039115978048e-16,2.99999999999998,8.805294464523662e-15,-2.6899999999999866
mos2d,0.0,-9.477672370071593e-15,0.0,-7.927190843290957e-16,2.99999999999998,9.2088358490266e-15,-2.679999999999987
mos2d,0.0,-9.479879880643017e-15,0.0,-8.697754504618308e-16,2.99999999999998,9.377595547287539e-15,-2.669999999999987
mos2d,0.0,-9.48200826862731e-15,0.0,-9.641082245988068e-16,2.99999999999998,8.968355789956005e-15,-2.6599999999999873
mos2d,0.0,-9.484364457825763e-15,0.0,-7.308547601533364e-16,2.99999999999998,8.685413781186415e-15,-2.6499999999999875
mos2d,0.0,-9.48648735942283e-15,0.0,-6.198688782691368e-16,2.99999999999998,9.094861003557794e-15,-2.6399999999999877
mos2d,0.0,-9.488816242136954e-15,0.0,-1.0279296890925908e-15,2.99999999999998,9.802330363225625e-15,-2.629999999999988
mos2d,0.0,-9.491192932854757e-15,0.0,-9.59228264921404e-16,2.99999999999998,9.13237515993379e-15,-2.619999999999988
mos2d,0.0,-9.493481656146915e-15,0.0,-9.73834794471269e-16,2.99999999999998,8.098259670917105e-15,-2.6099999999999883
mos2d,0.0,-9.495901194280536e-15,0.0,-1.0127662845063624e-15,2.99999999999998,9.12748272586499e-15,-2.5999999999999885
mos2d,0.0,-9.498312549205693e-15,0.0,-1.0697403561073085e-15,2.99999999999998,9.207841500327125e-15,-2.5899999999999888
mos2d,0.0,-9.500677798649388e-15,0.0,-7.300765989344594e-16,2.99999999999998,9.200680286406835e-15,-2.579999999999989
mos2d,0.0,-9.503091977774171e-15,0.0,-8.352482785275761e-16,2.99999999999998,9.057486041465091e-15,-2.569999999999989
mos2d,0.0,-9.50553269409455e-15,0.0,-8.460462113611013e-16,2.99999999999998,8.570788178177922e-15,-2.5599999999999894
mos2d,0.0,-9.508003983620718e-15,0.0,-1.0556065192525616e-15,2.99999999999998,9.158918757938764e-15,-2.5499999999999896
mos2d,0.0,-9.510536531392379e-15,0.0,-9.29652477277225e-16,2.99999999999998,7.69333661329675e-15,-2.53999999999999
mos2d,0.0,-9.513069065852305e-15,0.0,-9.430689843270864e-16,2.99999999999998,9.059530967926585e-15,-2.52999999999999
mos2d,0.0,-9.515458270770082e-15,0.0,-1.0209338917675376e-15,2.99999999999998,1.0192242468384151e-14,-2.5199999999999902
mos2d,0.0,-9.517911541964422e-15,0.0,-8.779152390044778e-16,2.99999999999998,9.59572523655634e-15,-2.5099999999999905
mos2d,0.0,-9.520462346067404e-15,0.0,-7.889769274945693e-16,2.99999999999998,9.321376274133211e-15,-2.4999999999999907
mos2d,0.0,-9.522890901257662e-15,0.0,-1.0593748126682806e-15,2.99999999999998,9.666855348797338e-15,-2.489999999999991
mos2d,0.0,-9.525502848369328e-15,0.0,-8.40665257779089e-16,2.99999999999998,9.848519533828363e-15,-2.479999999999991
mos2d,0.0,-9.527986290909798e-15,0.0,-8.061763704166021e-16,2.99999999999998,9.178458235568148e-15,-2.4699999999999913
mos2d,0.0,-9.530366609821478e-15,0.0,-9.001435457676437e-16,2.99999999999998,8.417377287638703e-15,-2.4599999999999915
mos2d,0.0,-9.532852165035529e-15,0.0,-9.168522471513786e-16,2.99999999999998,9.45745767798201e-15,-2.4499999999999917
mos2d,0.0,-9.535403368788643e-15,0.0,-8.991992605112062e-16,2.99999999999998,7.903379527830522e-15,-2.439999999999992
mos2d,0.0,-9.537771198380978e-15,0.0,-9.582118756774338e-16,2.99999999999998,9.6316942831454e-15,-2.429999999999992
mos2d,0.0,-9.540334846751738e-15,0.0,-9.187241706678673e-16,2.99999999999998,9.058629951908427e-15,-2.4199999999999924
mos2d,0.0,-9.542856220472474e-15,0.0,-8.425077114641975e-16,2.99999999999998,9.208666414411513e-15,-2.4099999999999926
mos2d,0.0,-9.545316234094497e-15,0.0,-9.937095597249461e-16,2.99999999999998,9.093534157109598e-15,-2.399999999999993
mos2d,0.0,-9.547686952720708e-15,0.0,-9.336341428171414e-16,2.99999999999998,8.29568404707203e-15,-2.389999999999993
mos2d,0.0,-9.55029188535755e-15,0.0,-9.948076193636022e-16,2.99999999999998,9.503950490974463e-15,-2.3799999999999932
mos2d,0.0,-9.552663909418049e-15,0.0,-8.683270332618177e-16,2.99999999999998,9.506169927073088e-15,-2.3699999999999934
mos2d,0.0,-9.555199357842898e-15,0.0,-1.0793997392254551e-15,2.99999999999998,9.073030371124401e-15,-2.3599999999999937
mos2d,0.0,-9.557555699358048e-15,0.0,-9.770942503526732e-16,2.99999999999998,9.495685847143626e-15,-2.349999999999994
mos2d,0.0,-9.560059330458293e-15,0.0,-7.607931890100473e-16,2.99999999999998,8.45626126927624e-15,-2.339999999999994
mos2d,0.0,-9.562490430847396e-15,0.0,-1.0824847308606904e-15,2.99999999999998,9.424578179358533e-15,-2.3299999999999943
mos2d,0.0,-9.564924821300613e-15,0.0,-8.00048895894847e-16,2.99999999999998,1.0133075209198424e-14,-2.3199999999999945
mos2d,0.0,-9.567409967176198e-15,0.0,-1.0694865643769925e-15,2.99999999999998,8.741835141272647e-15,-2.3099999999999947
mos2d,0.0,-9.569854052566403e-15,0.0,-6.960460434567547e-16,2.99999999999998,8.29392554002837e-15,-2.299999999999995
mos2d,0.0,-9.572384166282018e-15,0.0,-6.495610492184055e-16,2.99999999999998,9.202226957867074e-15,-2.289999999999995
mos2d,0.0,-9.574848396388077e-15,0.0,-7.2442675078533185e-16,2.99999999999998,8.986023239769652e-15,-2.2799999999999954
mos2d,0.0,-9.577263743189435e-15,0.0,-9.467442105721252e-16,2.99999999999998,9.238658848671344e-15,-2.2699999999999956
mos2d,0.0,-9.579845527127266e-15,0.0,-1.3281374673425096e-15,2.99999999999998,9.118742303236495e-15,-2.259999999999996
mos2d,0.0,-9.582390136737146e-15,0.0,-1.1323238575761575e-15,2.99999999999998,9.038053253416756e-15,-2.249999999999996
mos2d,0.0,-9.584812828145186e-15,0.0,-9.476165239447872e-16,2.99999999999998,1.0093826527502687e-14,-2.239999999999996
mos2d,0.0,-9.587376224313552e-15,0.0,-9.845639830091023e-16,2.99999999999998,9.844807768924077e-15,-2.2299999999999964
mos2d,0.0,-9.589829615503666e-15,0.0,-8.080051407636452e-16,2.99999999999998,8.719368194797999e-15,-2.2199999999999966
mos2d,0.0,-9.592420778441365e-15,0.0,-8.501412200348272e-16,2.99999999999998,9.139673945091123e-15,-2.209999999999997
mos2d,0.0,-9.594933360854822e-15,0.0,-7.583689558761256e-16,2.99999999999998,9.081399801130447e-15,-2.199999999999997
mos2d,0.0,-9.597350871718373e-15,0.0,-8.337927732053587e-16,2.99999999999998,1.0533279894740467e-14,-2.1899999999999973
mos2d,0.0,-9.600015428229586e-15,0.0,-8.63411748692839e-16,2.99999999999998,8.424805727138052e-15,-2.1799999999999975
mos2d,0.0,-9.602472063455897e-15,0.0,-9.907411166449827e-16,2.99999999999998,8.497230607471955e-15,-2.1699999999999977
mos2d,0.0,-9.605146297732048e-15,0.0,-9.585245904344174e-16,2.99999999999998,9.697587268225531e-15,-2.159999999999998
mos2d,0.0,-9.607741607161984e-15,0.0,-8.542543096252688e-16,2.99999999999998,9.092070751852954e-15,-2.149999999999998
mos2d,0.0,-9.610309940344267e-15,0.0,-8.12828911548962e-16,2.99999999999998,1.0255942246570961e-14,-2.1399999999999983
mos2d,0.0,-9.612959056137153e-15,0.0,-1.1177470368494972e-15,2.99999999999998,9.476394230967333e-15,-2.1299999999999986
mos2d,0.0,-9.615555535481673e-15,0.0,-1.066528323644523e-15,2.99999999999998,9.507238475052505e-15,-2.1199999999999988
mos2d,0.0,-9.618209043149006e-15,0.0,-5.749479809514783e-16,2.99999999999998,8.733933724254864e-15,-2.109999999999999
mos2d,0.0,-9.620796235338871e-15,0.0,-9.262251422332792e-16,2.99999999999998,9.804428110321432e-15,-2.099999999999999
mos2d,0.0,-9.623606107796115e-15,0.0,-7.454206480895068e-16,2.99999999999998,9.874161217595393e-15,-2.0899999999999994
mos2d,0.0,-9.626319033375753e-15,0.0,-8.910579334996123e-16,2.99999999999998,8.066797655976361e-15,-2.0799999999999996
mos2d,0.0,-9.628979533618308e-15,0.0,-5.990471112610567e-16,2.99999999999998,8.986784313999479e-15,-2.07
